綜合其他,#genre#
客家電視,http://live1.robyang.ggff.net:50008/4gtv-4gtv043/index.m3u8
新唐人亞太台,http://live1.robyang.dpdns.org:50003/4gtv-live050/index.m3u8
新唐人亞太台,http://live1.robyang.dpdns.org:50010/4gtv-live050/index.m3u8
新唐人亞太台,http://live1.robyang.ggff.net:50008/4gtv-live050/index.m3u8
東森購物一台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv102/index.m3u8
東森購物一台,http://live1.robyang.dpdns.org:50003/4gtv-live047/index.m3u8
東森購物一台,http://live1.robyang.dpdns.org:50003/of-4gtv-4gtv102/index.m3u8
東森購物一台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv102/index.m3u8
東森購物一台,http://live1.robyang.dpdns.org:50010/4gtv-live047/index.m3u8
東森購物一台,http://live1.robyang.dpdns.org:50010/of-4gtv-4gtv102/index.m3u8
東森購物一台,http://live1.robyang.ggff.net:50008/4gtv-4gtv102/index.m3u8
東森購物一台,http://live1.robyang.ggff.net:50008/4gtv-live047/index.m3u8
東森購物一台,http://live1.robyang.ggff.net:50008/of-4gtv-4gtv102/index.m3u8
東森購物三台,http://live1.robyang.dpdns.org:50003/4gtv-live048/index.m3u8
東森購物三台,http://live1.robyang.dpdns.org:50010/4gtv-live048/index.m3u8
東森購物三台,http://live1.robyang.ggff.net:50008/4gtv-live048/index.m3u8
東森購物二台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv103/index.m3u8
東森購物二台,http://live1.robyang.dpdns.org:50003/4gtv-live046/index.m3u8
東森購物二台,http://live1.robyang.dpdns.org:50003/of-4gtv-4gtv103/index.m3u8
東森購物二台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv103/index.m3u8
東森購物二台,http://live1.robyang.dpdns.org:50010/4gtv-live046/index.m3u8
東森購物二台,http://live1.robyang.dpdns.org:50010/of-4gtv-4gtv103/index.m3u8
東森購物二台,http://live1.robyang.ggff.net:50008/4gtv-4gtv103/index.m3u8
東森購物二台,http://live1.robyang.ggff.net:50008/4gtv-live046/index.m3u8
東森購物二台,http://live1.robyang.ggff.net:50008/of-4gtv-4gtv103/index.m3u8
東森購物四台,http://live1.robyang.dpdns.org:50003/4gtv-live049/index.m3u8
東森購物四台,http://live1.robyang.dpdns.org:50010/4gtv-live049/index.m3u8
東森購物四台,http://live1.robyang.ggff.net:50008/4gtv-live049/index.m3u8
民視HD,http://live1.robyang.dpdns.org:50003/4gtv-4gtv002/index.m3u8
民視HD,http://live1.robyang.dpdns.org:50003/4gtv-4gtv155/index.m3u8
民視HD,http://live1.robyang.dpdns.org:50010/4gtv-4gtv002/index.m3u8
民視HD,http://live1.robyang.ggff.net:50008/4gtv-4gtv002/index.m3u8
民視台灣台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv001/index.m3u8
民視台灣台,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv001/index.m3u8
民視台灣台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv001/index.m3u8
民視台灣台,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv001/index.m3u8
民視台灣台,http://live1.robyang.ggff.net:50008/4gtv-4gtv001/index.m3u8
民視台灣台,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv001/index.m3u8
民視第一台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv003/index.m3u8
民視第一台,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv003/index.m3u8
民視第一台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv003/index.m3u8
民視第一台,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv003/index.m3u8
民視第一台,http://live1.robyang.ggff.net:50008/4gtv-4gtv003/index.m3u8
民視第一台,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv003/index.m3u8
華視,http://live1.robyang.dpdns.org:50003/4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.dpdns.org:50003/of-4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.dpdns.org:50010/4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.dpdns.org:50010/of-4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.ggff.net:50008/4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv041/index.m3u8
華視,http://live1.robyang.ggff.net:50008/of-4gtv-4gtv041/index.m3u8
靖天國際,http://live1.robyang.dpdns.org:50003/4gtv-4gtv063/index.m3u8
靖天國際,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv063/index.m3u8
靖天國際,http://live1.robyang.dpdns.org:50010/4gtv-4gtv063/index.m3u8
靖天國際,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv063/index.m3u8
靖天國際,http://live1.robyang.ggff.net:50008/4gtv-4gtv063/index.m3u8
靖天國際,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv063/index.m3u8
靖天日本,http://live1.robyang.dpdns.org:50003/4gtv-4gtv047/index.m3u8
靖天日本,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv047/index.m3u8
靖天日本,http://live1.robyang.dpdns.org:50010/4gtv-4gtv047/index.m3u8
靖天日本,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv047/index.m3u8
靖天日本,http://live1.robyang.ggff.net:50008/4gtv-4gtv047/index.m3u8
靖天日本,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv047/index.m3u8
靖天歡樂,http://live1.robyang.dpdns.org:50003/4gtv-4gtv054/index.m3u8
靖天歡樂,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv054/index.m3u8
靖天歡樂,http://live1.robyang.dpdns.org:50010/4gtv-4gtv054/index.m3u8
靖天歡樂,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv054/index.m3u8
靖天歡樂,http://live1.robyang.ggff.net:50008/4gtv-4gtv054/index.m3u8
靖天歡樂,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv054/index.m3u8
靖天綜合,http://live1.robyang.dpdns.org:50003/4gtv-4gtv046/index.m3u8
靖天綜合,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv046/index.m3u8
靖天綜合,http://live1.robyang.dpdns.org:50010/4gtv-4gtv046/index.m3u8
靖天綜合,http://live1.robyang.ggff.net:50008/4gtv-4gtv046/index.m3u8
靖天育樂,http://live1.robyang.dpdns.org:50003/4gtv-4gtv062/index.m3u8
靖天育樂,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv062/index.m3u8
靖天育樂,http://live1.robyang.dpdns.org:50010/4gtv-4gtv062/index.m3u8
靖天育樂,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv062/index.m3u8
靖天育樂,http://live1.robyang.ggff.net:50008/4gtv-4gtv062/index.m3u8
靖天育樂,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv062/index.m3u8
靖天資訊,http://live1.robyang.dpdns.org:50003/4gtv-4gtv065/index.m3u8
靖天資訊,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv065/index.m3u8
靖天資訊,http://live1.robyang.dpdns.org:50010/4gtv-4gtv065/index.m3u8
靖天資訊,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv065/index.m3u8
靖天資訊,http://live1.robyang.ggff.net:50008/4gtv-4gtv065/index.m3u8
靖天資訊,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv065/index.m3u8
韓國娛樂台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv016/index.m3u8
韓國娛樂台,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv016/index.m3u8
韓國娛樂台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv016/index.m3u8
韓國娛樂台,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv016/index.m3u8
韓國娛樂台,http://live1.robyang.ggff.net:50008/4gtv-4gtv016/index.m3u8
韓國娛樂台,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv016/index.m3u8
電影戲劇,#genre#
amc 電影台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv017/index.m3u8
amc 電影台,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv017/index.m3u8
amc 電影台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv017/index.m3u8
amc 電影台,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv017/index.m3u8
amc 電影台,http://live1.robyang.ggff.net:50008/4gtv-4gtv017/index.m3u8
amc 電影台,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv017/index.m3u8
Cinema World,http://live1.robyang.dpdns.org:50003/4gtv-live069/index.m3u8
Cinema World,http://live1.robyang.dpdns.org:50010/4gtv-live069/index.m3u8
Cinema World,http://live1.robyang.ggff.net:50008/4gtv-live069/index.m3u8
HITS,http://live1.robyang.dpdns.org:50003/4gtv-live620/index.m3u8
HITS,http://live1.robyang.dpdns.org:50010/4gtv-live620/index.m3u8
HITS,http://live1.robyang.ggff.net:50008/4gtv-live620/index.m3u8
ROCK Action,http://live1.robyang.dpdns.org:50003/4gtv-live138/index.m3u8
ROCK Action,http://live1.robyang.dpdns.org:50010/4gtv-live138/index.m3u8
ROCK Action,http://live1.robyang.ggff.net:50008/4gtv-live138/index.m3u8
ROCK Entertainment,http://live1.robyang.dpdns.org:50003/4gtv-live080/index.m3u8
ROCK Entertainment,http://live1.robyang.dpdns.org:50010/4gtv-live080/index.m3u8
ROCK Entertainment,http://live1.robyang.ggff.net:50008/4gtv-live080/index.m3u8
TVBS台劇台,http://live1.robyang.dpdns.org:50003/4gtv-live088/index.m3u8
TVBS台劇台,http://live1.robyang.dpdns.org:50010/4gtv-live088/index.m3u8
TVBS台劇台,http://live1.robyang.ggff.net:50008/4gtv-live088/index.m3u8
中視經典台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv080/index.m3u8
中視經典台,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv080/index.m3u8
中視經典台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv080/index.m3u8
中視經典台,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv080/index.m3u8
中視經典台,http://live1.robyang.ggff.net:50008/4gtv-4gtv080/index.m3u8
中視經典台,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv080/index.m3u8
公視戲劇,http://live1.robyang.dpdns.org:50003/4gtv-4gtv042/index.m3u8
公視戲劇,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv042/index.m3u8
公視戲劇,http://live1.robyang.dpdns.org:50010/4gtv-4gtv042/index.m3u8
公視戲劇,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv042/index.m3u8
公視戲劇,http://live1.robyang.ggff.net:50008/4gtv-4gtv042/index.m3u8
公視戲劇,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv042/index.m3u8
台灣戲劇台,http://live1.robyang.dpdns.org:50003/li-litv-longturn22/index.m3u8
台灣戲劇台,http://live1.robyang.dpdns.org:50003/litv-longturn22/index.m3u8
台灣戲劇台,http://live1.robyang.dpdns.org:50010/li-litv-longturn22/index.m3u8
台灣戲劇台,http://live1.robyang.dpdns.org:50010/litv-longturn22/index.m3u8
台灣戲劇台,http://live1.robyang.ggff.net:50008/li-litv-longturn22/index.m3u8
台灣戲劇台,http://live1.robyang.ggff.net:50008/litv-longturn22/index.m3u8
影迷數位電影台,http://live1.robyang.dpdns.org:50003/4gtv-4gtv011/index.m3u8
影迷數位電影台,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv011/index.m3u8
影迷數位電影台,http://live1.robyang.dpdns.org:50010/4gtv-4gtv011/index.m3u8
影迷數位電影台,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv011/index.m3u8
影迷數位電影台,http://live1.robyang.ggff.net:50008/4gtv-4gtv011/index.m3u8
影迷數位電影台,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv011/index.m3u8
戲劇免費看1台,http://live1.robyang.dpdns.org:50003/4gtv-live010/index.m3u8
戲劇免費看1台,http://live1.robyang.dpdns.org:50010/4gtv-live010/index.m3u8
戲劇免費看1台,http://live1.robyang.ggff.net:50008/4gtv-live010/index.m3u8
歐洲光影,http://live1.robyang.dpdns.org:50003/litv-ftv10/index.m3u8
歐洲光影,http://live1.robyang.dpdns.org:50010/4gtv-live157/index.m3u8
歐洲光影,http://live1.robyang.ggff.net:50008/4gtv-live157/index.m3u8
民視影劇,http://live1.robyang.dpdns.org:50003/li-litv-ftv09/index.m3u8
民視影劇,http://live1.robyang.dpdns.org:50003/litv-ftv09/index.m3u8
民視影劇,http://live1.robyang.dpdns.org:50010/li-litv-ftv09/index.m3u8
民視影劇,http://live1.robyang.dpdns.org:50010/litv-ftv09/index.m3u8
民視影劇,http://live1.robyang.ggff.net:50008/li-litv-ftv09/index.m3u8
民視影劇,http://live1.robyang.ggff.net:50008/litv-ftv09/index.m3u8
經典電影台,http://live1.robyang.dpdns.org:50003/4gtv-live021/index.m3u8
經典電影台,http://live1.robyang.dpdns.org:50010/4gtv-live021/index.m3u8
經典電影台,http://live1.robyang.ggff.net:50008/4gtv-live021/index.m3u8
采昌影劇,http://live1.robyang.dpdns.org:50003/4gtv-4gtv049/index.m3u8
采昌影劇,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv049/index.m3u8
采昌影劇,http://live1.robyang.dpdns.org:50010/4gtv-4gtv049/index.m3u8
采昌影劇,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv049/index.m3u8
采昌影劇,http://live1.robyang.ggff.net:50008/4gtv-4gtv049/index.m3u8
采昌影劇,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv049/index.m3u8
金光布袋戲,http://live1.robyang.dpdns.org:50003/4gtv-live144/index.m3u8
金光布袋戲,http://live1.robyang.dpdns.org:50010/4gtv-live144/index.m3u8
金光布袋戲,http://live1.robyang.ggff.net:50008/4gtv-live144/index.m3u8
霹靂布袋戲,http://live1.robyang.dpdns.org:50003/4gtv-live145/index.m3u8
霹靂布袋戲,http://live1.robyang.dpdns.org:50010/4gtv-live145/index.m3u8
霹靂布袋戲,http://live1.robyang.ggff.net:50008/4gtv-live145/index.m3u8
靖天戲劇,http://live1.robyang.dpdns.org:50003/4gtv-4gtv058/index.m3u8
靖天戲劇,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv058/index.m3u8
靖天戲劇,http://live1.robyang.dpdns.org:50010/4gtv-4gtv058/index.m3u8
靖天戲劇,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv058/index.m3u8
靖天戲劇,http://live1.robyang.ggff.net:50008/4gtv-4gtv058/index.m3u8
靖天戲劇,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv058/index.m3u8
靖天映畫,http://live1.robyang.dpdns.org:50003/4gtv-4gtv055/index.m3u8
靖天映畫,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv055/index.m3u8
靖天映畫,http://live1.robyang.dpdns.org:50010/4gtv-4gtv055/index.m3u8
靖天映畫,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv055/index.m3u8
靖天映畫,http://live1.robyang.ggff.net:50008/4gtv-4gtv055/index.m3u8
靖天映畫,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv055/index.m3u8
靖天電影,http://live1.robyang.dpdns.org:50003/4gtv-4gtv061/index.m3u8
靖天電影,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv061/index.m3u8
靖天電影,http://live1.robyang.dpdns.org:50010/4gtv-4gtv061/index.m3u8
靖天電影,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv061/index.m3u8
靖天電影,http://live1.robyang.ggff.net:50008/4gtv-4gtv061/index.m3u8
靖天電影,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv061/index.m3u8
靖洋戲劇,http://live1.robyang.dpdns.org:50003/4gtv-4gtv045/index.m3u8
靖洋戲劇,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv045/index.m3u8
靖洋戲劇,http://live1.robyang.dpdns.org:50010/4gtv-4gtv045/index.m3u8
靖洋戲劇,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv045/index.m3u8
靖洋戲劇,http://live1.robyang.ggff.net:50008/4gtv-4gtv045/index.m3u8
靖洋戲劇,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv045/index.m3u8
龍華偶像,http://live1.robyang.dpdns.org:50003/li-litv-longturn12/index.m3u8
龍華偶像,http://live1.robyang.dpdns.org:50003/litv-longturn12/index.m3u8
龍華偶像,http://live1.robyang.dpdns.org:50010/li-litv-longturn12/index.m3u8
龍華偶像,http://live1.robyang.dpdns.org:50010/litv-longturn12/index.m3u8
龍華偶像,http://live1.robyang.ggff.net:50008/li-litv-longturn12/index.m3u8
龍華偶像,http://live1.robyang.ggff.net:50008/litv-longturn12/index.m3u8
龍華戲劇,http://live1.robyang.dpdns.org:50003/li-litv-longturn18/index.m3u8
龍華戲劇,http://live1.robyang.dpdns.org:50003/litv-longturn18/index.m3u8
龍華戲劇,http://live1.robyang.dpdns.org:50010/li-litv-longturn18/index.m3u8
龍華戲劇,http://live1.robyang.dpdns.org:50010/litv-longturn18/index.m3u8
龍華戲劇,http://live1.robyang.ggff.net:50008/li-litv-longturn18/index.m3u8
龍華戲劇,http://live1.robyang.ggff.net:50008/litv-longturn18/index.m3u8
龍華日韓,http://live1.robyang.dpdns.org:50003/li-litv-longturn11/index.m3u8
龍華日韓,http://live1.robyang.dpdns.org:50003/litv-longturn11/index.m3u8
龍華日韓,http://live1.robyang.dpdns.org:50010/li-litv-longturn11/index.m3u8
龍華日韓,http://live1.robyang.dpdns.org:50010/litv-longturn11/index.m3u8
龍華日韓,http://live1.robyang.ggff.net:50008/li-litv-longturn11/index.m3u8
龍華日韓,http://live1.robyang.ggff.net:50008/litv-longturn11/index.m3u8
龍華洋片,http://live1.robyang.dpdns.org:50003/li-litv-longturn02/index.m3u8
龍華洋片,http://live1.robyang.dpdns.org:50003/litv-longturn02/index.m3u8
龍華洋片,http://live1.robyang.dpdns.org:50010/li-litv-longturn02/index.m3u8
龍華洋片,http://live1.robyang.dpdns.org:50010/litv-longturn02/index.m3u8
龍華洋片,http://live1.robyang.ggff.net:50008/li-litv-longturn02/index.m3u8
龍華洋片,http://live1.robyang.ggff.net:50008/litv-longturn02/index.m3u8
龍華經典,http://live1.robyang.dpdns.org:50003/li-litv-longturn21/index.m3u8
龍華經典,http://live1.robyang.dpdns.org:50003/litv-longturn21/index.m3u8
龍華經典,http://live1.robyang.dpdns.org:50010/li-litv-longturn21/index.m3u8
龍華經典,http://live1.robyang.dpdns.org:50010/litv-longturn21/index.m3u8
龍華經典,http://live1.robyang.ggff.net:50008/li-litv-longturn21/index.m3u8
龍華經典,http://live1.robyang.ggff.net:50008/litv-longturn21/index.m3u8
龍華電影,http://live1.robyang.dpdns.org:50003/li-litv-longturn03/index.m3u8
龍華電影,http://live1.robyang.dpdns.org:50003/litv-longturn03/index.m3u8
龍華電影,http://live1.robyang.dpdns.org:50010/li-litv-longturn03/index.m3u8
龍華電影,http://live1.robyang.dpdns.org:50010/litv-longturn03/index.m3u8
龍華電影,http://live1.robyang.ggff.net:50008/li-litv-longturn03/index.m3u8
龍華電影,http://live1.robyang.ggff.net:50008/litv-longturn03/index.m3u8
音樂綜藝,#genre#
CLASSICA 古典樂,http://live1.robyang.dpdns.org:50010/4gtv-4gtv059/index.m3u8
CLASSICA 古典樂,http://live1.robyang.dpdns.org:50010/li-4gtv-4gtv059/index.m3u8
CLASSICA 古典樂,http://live1.robyang.ggff.net:50008/4gtv-4gtv059/index.m3u8
CLASSICA 古典樂,http://live1.robyang.ggff.net:50008/li-4gtv-4gtv059/index.m3u8
CLASSICA古典樂,http://live1.robyang.dpdns.org:50003/4gtv-4gtv059/index.m3u8
CLASSICA古典樂,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv059/index.m3u8
ELTA娛樂,http://live1.robyang.dpdns.org:50003/4gtv-4gtv070/index.m3u8
ELTA娛樂,http://live1.robyang.dpdns.org:50003/li-4gtv-4gtv070/index.m3u8
ELTA娛樂,http://live1.robyang.dpdns.org:50010/4gtv-4gtv070/index.m3u8
